Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,No Tax Liens,No Credit Problems,No Bankruptcies,Credit Score Tier,Credit Default,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Purpose_renewable energy
0.95313567,-0.15708822,-0.11095342,-0.02667429,-0.08768984,-0.51553637,-0.3409789,-0.33709905,0,0.7551879,-0.34863982,2.3683228,-0.2300571,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.90888023,-0.11095342,-1.0452954,1.6306996,-0.40645882,-0.3409789,-0.33709905,0,0.15017737,-0.2139034,0.3116347,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.033467,0.6423881,-0.11095342,-0.43412268,-0.47113228,-0.46767968,-0.3409789,-0.33709905,0,-0.076498516,-0.35599235,-1.1013322,-0.23909594,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.2230566,-0.11095342,-0.6378469,2.2981734,-0.57908005,1.6647792,2.545732,0,-1.2042397,-0.5592328,-0.44704577,-0.2314477,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.0325381,1.1753724,-0.11095342,-0.23039849,-0.35751972,0.531137,-0.3409789,-0.33709905,1,1.8431749,0.4614525,-0.6468618,-0.24257241,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.37589598,-0.11095342,0.17704992,-0.10189146,-0.30644986,-0.3409789,-0.33709905,0,-0.61853296,-0.51320475,-0.27858984,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9095408,0.6423881,-0.11095342,-0.6378469,-0.116093084,-0.7322277,-0.3409789,-0.33709905,0,-0.79532486,-0.56102604,-0.013370329,-0.23422888,True,True,True,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.77538407,-1.4895487,-0.11095342,-0.23039849,-1.3232263,-0.2881536,-0.3409789,-0.33709905,0,-0.9295912,-0.5129059,-0.028798845,-0.25647828,True,True,True,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-1.0452954,1.9005296,-0.36086133,1.6647792,2.545732,0,0.33155632,-0.5756713,-0.84391075,-0.2314477,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-1.4527438,-0.8971793,-0.8443281,1.6647792,2.545732,1,-1.2419872,-0.7692877,-1.1569252,-0.2314477,True,False,False,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-0.02667429,1.3324668,-0.79497594,-0.3409789,-0.33709905,0,-1.1031339,-0.78674245,-1.1736953,-0.2314477,True,True,True,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.30341858,-0.9565645,-0.11095342,-0.02667429,-0.45693067,-0.16192532,-0.3409789,-0.33709905,0,-0.34436214,-0.3037476,0.27876526,-0.2182371,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.21194097,1.1753724,-0.11095342,-0.6378469,-0.47113228,-0.4301644,-0.3409789,-0.33709905,1,-0.37360448,-0.37918568,-0.15189156,-0.23075241,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.599176,1.1753724,-0.11095342,0.17704992,0.111132056,-0.09437235,-0.3409789,-0.33709905,1,0.9638024,0.012530321,1.1949172,-0.25925946,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.50322896,-0.9565645,-0.11095342,1.195671,-1.039195,-0.30975908,-0.3409789,-0.33709905,0,-0.34904474,0.20393497,0.015222735,4.273364,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.6900724,7.2532115,-0.23039849,0.6365899,-0.44524688,5.6762953,2.545732,0,-0.6935501,-0.55086404,0.03224441,-0.2314477,False,False,False,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-0.6378469,-0.62734956,-0.29518571,-0.3409789,-0.33709905,0,0.3534403,0.22951934,0.66900605,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.37384295,-1.2230566,-0.11095342,-1.2490195,-0.4853339,-0.6650566,-0.3409789,-0.33709905,1,0.7165804,-0.43053377,-0.5960483,-0.23909594,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.61127245,-1.4895487,-0.11095342,-0.43412268,1.0626369,-0.43318728,-0.3409789,-0.33709905,1,-0.4643895,-0.14354634,0.45367765,-0.243963,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.46039927,-0.15708822,-0.11095342,0.58449835,-0.49953538,0.10125444,-0.3409789,-0.33709905,1,0.17359036,-0.32180014,0.054800227,-0.24743947,True,True,True,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,0.38077414,0.29575232,0.34260598,-0.3409789,-0.33709905,0,1.5367994,0.46037653,0.9900701,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5176726,0.6423881,3.571129,0.78822255,-0.68415576,-0.06738935,1.6647792,-0.33709905,0,0.33490103,0.076491274,1.5357699,-0.26273593,False,False,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.74673486,-0.42358032,-0.11095342,-0.43412268,-1.0960011,-0.4594384,-0.3409789,-0.33709905,1,-1.106192,-0.7136357,-0.7659297,4.3011756,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0603004,-1.4895487,-0.11095342,1.3993952,2.0851498,1.8989017,-0.3409789,-0.33709905,0,1.8207176,1.0974156,1.2444729,-0.24743947,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.6423881,-0.11095342,0.17704992,-0.04508524,-0.15638871,-0.3409789,-0.33709905,0,-0.43629393,-0.037024472,0.7965429,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.43412268,-0.98238873,-0.43955117,1.6647792,2.545732,0,-0.8101372,-0.41648626,-0.68073744,-0.2314477,True,False,False,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.49941242,0.6423881,-0.11095342,-0.8415711,0.73600096,0.29427204,-0.3409789,-0.33709905,1,-0.12552243,0.4205653,-0.119022116,4.40547,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.2230566,-0.11095342,-0.43412268,0.59398526,-0.20933649,-0.3409789,-0.33709905,0,-0.57868314,-0.48164272,0.81012666,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,1.8068435,1.5170872,1.0040715,-0.3409789,-0.33709905,0,-0.1484576,2.3517077,1.8915482,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0631487,-0.6900724,-0.11095342,-1.4527438,2.1987622,0.17233938,-0.3409789,-0.33709905,0,0.35152903,-0.14103574,-1.013289,-0.22171357,True,True,True,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7548701,0.37589598,-0.11095342,-0.8415711,-1.2380168,-0.3609568,-0.3409789,-0.33709905,0,-0.636021,-0.5295836,-1.2131889,-0.22449476,True,True,True,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,2.6217403,-0.3291166,0.85353297,-0.3409789,-0.33709905,0,-0.5625329,0.8829372,0.45527083,-0.2314477,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.2230566,-0.11095342,-1.0452954,-1.6072577,-0.76398367,-0.3409789,-0.33709905,0,-1.2361579,-0.75960386,-1.3600113,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.5599248,-1.4895487,-0.11095342,-1.2490195,-0.3291166,-0.7558696,-0.3409789,-0.33709905,1,-0.42482635,-0.6337144,-0.9012646,-0.2801183,True,True,True,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.862788,-1.4895487,-0.11095342,-0.23039849,-1.0960011,0.2679254,-0.3409789,-0.33709905,0,-1.0616595,-0.61321104,-0.4174465,-0.220323,True,True,True,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.68172795,-0.15708822,-0.11095342,0.38077414,-0.5563417,0.05817073,-0.3409789,-0.33709905,0,-1.0995026,0.43837875,-0.036932353,-0.22727594,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3818085,0.37589598,-0.11095342,-0.23039849,1.2330558,0.59359884,-0.3409789,-0.33709905,1,1.7588882,1.1180983,1.1036878,-0.26343125,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.8415711,0.05432584,-0.48673964,-0.3409789,-0.33709905,0,-0.26781604,-0.30661687,0.0144680785,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9471036,-1.4895487,-0.11095342,-0.02667429,2.1561577,0.7022627,-0.3409789,-0.33709905,0,1.8431749,-0.53418636,-0.88927394,-0.21754181,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.77657014,1.1753724,-0.11095342,0.17704992,1.162048,-0.23415576,-0.3409789,-0.33709905,1,1.1097274,0.36066917,0.44260937,-0.25925946,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.40799102,-0.15708822,-0.11095342,-1.2490195,1.588095,-0.666393,1.6647792,2.545732,1,-0.54265577,-0.79642624,-0.94042283,4.294223,True,False,False,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.21530557,1.1753724,-0.11095342,-0.43412268,-0.41432607,-0.4477288,-0.3409789,-0.33709905,0,1.8431749,-0.45815054,-0.95903766,-0.23283829,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7190708,0.37589598,-0.11095342,-0.23039849,-0.14449632,-0.015968898,-0.3409789,-0.33709905,1,1.7067107,0.7473639,0.0971448,3.7449403,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6471028,-0.9565645,-0.11095342,-0.23039849,-0.7835667,-0.8577878,-0.3409789,-0.33709905,0,-1.3765402,-0.76067984,-1.2781732,-0.27316535,True,True,True,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.6497392,0.6423881,-0.11095342,1.195671,-0.25810874,-0.073530525,1.6647792,2.545732,0,1.8431749,-0.48911482,-1.0574783,-0.2196277,True,False,False,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.43412268,0.46617123,-0.52788234,-0.3409789,-0.33709905,0,-0.6301917,-0.8859716,-1.3753561,-0.2314477,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.77657014,-1.4895487,-0.11095342,-0.43412268,-0.41432607,-0.70228547,-0.3409789,-0.33709905,0,-1.0069017,-0.6622278,-1.204133,-0.24257241,True,True,True,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.110004954,-0.9565645,-0.11095342,0.17704992,-0.116093084,0.06685747,-0.3409789,-0.33709905,1,0.70062137,-0.3640024,-0.7541906,3.758846,True,True,True,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5404905,-1.4895487,-0.11095342,-0.43412268,2.937244,-0.6641338,1.6647792,2.545732,0,-0.048020683,-0.6431591,0.12263539,-0.23283829,True,False,False,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.10940389,-0.11095342,-0.6378469,-0.15869766,-0.30333152,-0.3409789,-0.33709905,0,0.37389082,-0.15281172,-0.245385,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,0.58449835,-0.04508524,1.2140489,-0.3409789,-0.33709905,1,0.688007,0.15115224,-0.50976604,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.17584041,1.1753724,-0.11095342,1.6031194,2.2271655,1.5331675,-0.3409789,-0.33709905,1,-0.32018465,0.34548593,-0.3892727,-0.22727594,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.90888023,-0.11095342,-1.4527438,1.3182653,-0.49205348,-0.3409789,-0.33709905,1,-0.074013874,-0.81555474,-1.470862,-0.2314477,True,True,True,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-0.8415711,2.4259877,-0.71593606,3.6705375,2.545732,0,-1.1407858,-0.78931284,-1.3644555,-0.2314477,True,False,False,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.87135017,-0.6900724,-0.11095342,-1.0452954,0.5513807,-0.54121476,-0.3409789,-0.33709905,1,-0.6272292,-0.34200463,-0.74924344,-0.24187711,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7375952,0.6423881,-0.11095342,1.195671,-0.04508524,-0.25168836,-0.3409789,-0.33709905,0,-0.90894955,-0.11921728,-0.11516499,-0.23353358,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.033668,1.1753724,-0.11095342,-0.8415711,-0.3291166,-0.47573006,-0.3409789,-0.33709905,0,1.8431749,-0.507526,-0.7064796,-0.22101828,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.42102253,-1.4895487,-0.11095342,0.38077414,-0.68415576,-0.7277411,-0.3409789,-0.33709905,0,-0.85170716,-0.55893385,-1.0130374,-0.2300571,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,0.99194676,0.3951634,0.66414285,-0.3409789,-0.33709905,1,0.7141913,1.4349142,0.91217285,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-0.02667429,1.0342339,-0.10970939,-0.3409789,-0.33709905,1,0.5885257,0.07439909,-0.30995,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,0.99194676,-0.740962,-0.4406967,-0.3409789,-0.33709905,0,-0.6454818,-0.58266515,-0.6032595,-0.2314477,True,True,True,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7434624,0.90888023,-0.11095342,-0.02667429,0.4945742,0.7727112,-0.3409789,-0.33709905,0,0.7815634,0.7086885,0.4230722,-0.22101828,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.42483908,-0.9565645,-0.11095342,0.17704992,-1.039195,-0.47980297,-0.3409789,-0.33709905,0,-0.80746144,-0.41654602,-1.041882,-0.23353358,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.57471395,-0.42358032,-0.11095342,-0.43412268,-0.18710092,-0.20386352,-0.3409789,-0.33709905,0,-0.019733978,0.08312648,0.16279984,-0.220323,True,True,True,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.23235449,1.1753724,-0.11095342,-0.6378469,0.23894611,0.15897517,-0.3409789,-0.33709905,0,0.15017737,0.2522942,-0.69230884,-0.22171357,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.2213628,0.10940389,-0.11095342,-0.02667429,-0.24390712,1.2515005,-0.3409789,-0.33709905,0,-0.06378861,-0.21838664,-0.37786898,-0.21754181,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.15708822,-0.11095342,0.38077414,0.7217993,-0.63514614,-0.3409789,-0.33709905,1,0.79131085,-0.4679539,0.5306525,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.6900724,-0.11095342,0.78822255,-1.4084358,0.27572122,-0.3409789,-0.33709905,1,0.55679876,0.37304294,0.62942857,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.37589598,-0.11095342,0.58449835,0.111132056,-0.38488513,-0.3409789,-0.33709905,0,-1.3003763,-0.08592172,-0.7134392,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.37218577,0.37589598,-0.11095342,0.99194676,-0.08768984,0.39984939,-0.3409789,-0.33709905,0,-0.6679391,0.11187901,-0.4563532,-0.23840064,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.5121426,-1.2230566,-0.11095342,0.58449835,-1.337428,-0.3616568,-0.3409789,-0.33709905,0,-0.28711978,-0.166919,-0.80835813,-0.27664182,True,True,True,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.6900724,-0.11095342,-0.23039849,-1.3800325,-0.13351044,-0.3409789,-0.33709905,0,1.6231885,-0.2573012,-1.0250281,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.4210898,-1.4895487,-0.11095342,1.6031194,2.837833,-0.013455151,-0.3409789,-0.33709905,0,-1.2540282,0.040864423,1.7017941,-0.23075241,True,True,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.08649706,-0.9565645,-0.11095342,2.8254645,0.23894611,0.25198382,-0.3409789,-0.33709905,0,0.44346082,0.50783914,0.85876,-0.232143,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.085724674,1.1753724,-0.11095342,-1.8601923,-0.37172133,-0.8708974,-0.3409789,-0.33709905,0,-0.8072703,-0.90737164,-1.0227642,-0.2314477,True,True,True,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.38268128,1.1753724,-0.11095342,0.17704992,-0.25810874,0.05648429,-0.3409789,-0.33709905,0,-0.44766596,0.3005937,-0.3270555,-0.24674417,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.4496075,-1.4895487,-0.11095342,-1.4527438,-0.613148,-0.6640701,-0.3409789,-0.33709905,0,-1.4869157,-0.6960614,-1.237254,-0.24604888,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.55977416,1.1753724,-0.11095342,-0.6378469,1.162048,-0.34253326,-0.3409789,-0.33709905,0,-1.1031339,-0.24899225,-0.83628035,-0.22658063,True,True,True,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.9050714,1.1753724,-0.11095342,0.17704992,-0.62734956,-0.4282234,1.6647792,-0.33709905,0,-1.1742328,-0.6668904,-0.9181186,-0.23631476,True,False,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.25972915,1.1753724,-0.11095342,-0.8415711,0.863815,-0.39112177,-0.3409789,-0.33709905,0,-0.81873786,-0.19824193,-0.33409896,-0.22797123,True,True,True,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.20734605,0.90888023,-0.11095342,-0.23039849,-0.7125589,0.93489563,-0.3409789,-0.33709905,0,-0.18572725,-0.5762093,-0.39069813,-0.2314477,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.0018550601,-0.9565645,-0.11095342,1.6031194,-0.04508524,0.89658487,-0.3409789,-0.33709905,0,1.0126352,1.5419143,0.7677821,-0.22240888,True,True,True,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4470353,-1.4895487,-0.11095342,0.78822255,-0.93978405,-0.45931116,-0.3409789,-0.33709905,0,1.8431749,-0.61309147,-0.32185677,-0.22379947,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.761775,0.10940389,-0.11095342,-0.02667429,0.04012422,-0.22744183,-0.3409789,-0.33709905,0,-0.58059436,-0.37350687,-0.45777863,-0.23422888,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.39333346,-1.4895487,-0.11095342,0.78822255,0.7502026,-0.6227365,1.6647792,2.545732,0,0.33643004,-0.46227512,-0.37895906,-0.23075241,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.5700186,-1.4895487,-0.11095342,-0.23039849,0.26734936,-0.25557035,-0.3409789,-0.33709905,0,-1.1158439,-0.37643594,-0.6798989,-0.24535358,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,0.38077414,1.2756604,2.9010594,-0.3409789,-0.33709905,0,-0.87779593,4.5802984,2.956535,-0.2314477,True,True,True,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.11143616,-0.15708822,-0.11095342,-0.02667429,0.2815507,0.34359238,-0.3409789,-0.33709905,0,-0.46400726,0.22892158,-0.7280292,-0.24048653,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.2230566,-0.11095342,-0.02667429,-0.13029471,1.3955796,-0.3409789,-0.33709905,0,-0.06847121,-0.75350666,1.8322657,-0.2314477,True,True,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3527264,0.90888023,-0.11095342,0.38077414,-0.7551636,-0.07279867,-0.3409789,-0.33709905,0,1.8431749,-0.08048205,-0.95811534,-0.243963,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.0143954,-1.4895487,-0.11095342,-1.0452954,-0.68415576,-0.77279764,-0.3409789,-0.33709905,0,-1.1167039,-0.8995409,-0.6845946,-0.22171357,True,True,True,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.61037457,-1.2230566,-0.11095342,-0.23039849,2.5396001,-0.16488454,-0.3409789,-0.33709905,0,1.8431749,-0.7783737,1.4988756,-0.2182371,True,True,True,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.541526,1.1753724,-0.11095342,0.17704992,0.7217993,-0.37365282,1.6647792,2.545732,1,1.7722671,-0.4357941,0.8163316,-0.32322654,True,False,False,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.72443813,1.1753724,-0.11095342,-0.6378469,-1.1812106,-0.32235965,1.6647792,2.545732,0,-0.41163862,-0.8006106,-0.112984866,-0.23701005,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.45029947,-0.15708822,-0.11095342,0.78822255,-0.25810874,-0.21229571,-0.3409789,-0.33709905,0,-0.55641687,-0.29047722,-0.49685302,-0.2300571,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2279272,-1.4895487,-0.11095342,-1.4527438,1.1052418,0.56356114,-0.3409789,-0.33709905,0,-1.1117346,1.6285306,0.3547339,-0.22936182,True,True,True,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.4470353,-1.4895487,-0.11095342,0.78822255,-0.93978405,-0.45931116,-0.3409789,-0.33709905,0,1.8431749,-0.61309147,-0.32185677,-0.22379947,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.45181203,0.6423881,-0.11095342,-0.43412268,-0.82617146,-0.5787619,-0.3409789,-0.33709905,0,-0.6091678,-0.27768502,-0.28915504,-0.23422888,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.92136705,-1.4895487,-0.11095342,-0.43412268,-1.0533966,-0.33095092,5.6762953,5.428563,0,-1.1083899,-0.35407948,-0.17956227,-0.23422888,True,False,False,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6114231,-0.15708822,-0.11095342,-0.43412268,-0.98238873,-0.69493514,-0.3409789,-0.33709905,0,1.8431749,-0.73384017,-0.26383215,-0.22866653,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.58327603,0.90888023,-0.11095342,-1.656468,-0.45693067,-0.63415974,-0.3409789,-0.33709905,0,-1.1161306,-0.7930788,-1.3015674,4.155164,True,True,True,-1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.74050784,-0.6900724,-0.11095342,-0.43412268,-1.1102028,-0.28633988,-0.3409789,-0.33709905,0,-0.48770693,-0.36065492,-0.19406842,-0.24187711,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6534553,-0.9565645,-0.11095342,-0.6378469,-1.3942342,-0.4832713,-0.3409789,-0.33709905,0,-0.7581508,-0.40889463,-0.6881163,-0.23283829,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.75421727,-0.42358032,-0.11095342,-1.0452954,-0.41432607,-0.3219778,-0.3409789,-0.33709905,0,-0.33576146,-0.22759223,-1.0616709,-0.220323,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,0.37589598,-0.11095342,-0.23039849,1.1904513,-0.26425707,-0.3409789,-0.33709905,0,0.29227987,0.24410483,0.17604823,-0.2314477,True,True,True,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.40784037,-0.15708822,-0.11095342,-1.2490195,-1.1244044,-0.43834203,-0.3409789,-0.33709905,1,-0.13699001,-0.026444016,-0.52687156,-0.22588535,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.16341153,-1.4895487,-0.11095342,-0.23039849,0.23894611,0.8628243,-0.3409789,-0.33709905,0,-0.41813692,0.30782667,0.09437773,-0.2300571,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1359173,1.1753724,-0.11095342,0.99194676,0.16793828,0.2782668,-0.3409789,-0.33709905,0,-0.41096967,0.6287074,0.84936875,-0.24118182,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
